"idproducto","producto","referencia","tipo","idcategoria","estado","url","idmarca","activo","unidad","facturacion","idbodega","cuenta_inv","cuenta_ing","tributo","costo","ingreso","egreso","saldo","codigo","lifo","codigob","tipourl","minimo","cuenta_gas","controlserie","registro","partida","fob","promedio","fifo"
"324","LLANTAS 215/75R17.5 126/124M.CHA3 SA.","5095","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","275.21","8","6","2","5095                ","250.95","-                                                 ","1","5","631.54.01","N","0260000680001",,,"275.21",
"1465","TONER MLT-D205L 8000 PAG","TONER PARA IMPRESION","B","92","S ",,"10",,"Unidad                                            ","S","1","131.01.07.001                 ","-                             ","I","166.88","0","0","0","SN                  ","0","--                                                ","1","5","634.08.07","N","0260000680001",,,"166.88",
"1690","ACEITE 15W-40 RODILLO BOMAG","MANTENIMIENTO RODILLO BOMAG 250 HORAS PROPIEDAD MPAL.","B","88","S ",,"253",,"Litros                                            ","N","2","152.38.03.001                 ","-                             ","I","NaN","1","1","0","0                   ","72.9","0                                                 ","1","5","631.54.01","N","0260000680001",,,"81.65",
"1702","ESPECIES DE EXCEDENTES NUMERADAS DESDE EL 5001 AL 6000 EN PAPEL BOND A4","ESPECIES DE EXCEDENTES NUMERADAS DESDE EL 5001 AL 6000 EN PAPEL BOND A4","B","92","S ",,,,"Unidad                                            ","N","16","-                             ","-                             ","-","NaN","1000","1000","0","0                   ","0.06","0                                                 ","1","0","0","N","0260000680001",,,"0.06",
"1729","LIBRETINES ALMACEN PARA BODEGA","LIBRETINES ALMACEN PARA BODEGA","B","92","S ",,,,"Unidad                                            ","N","16","-                             ","-                             ","-","4","40","0","40","0                   ","4","0                                                 ","1","0","0","N","0260000680001",,,"4",
"1184","CHOMPA UNIFORME TACTICO UNISEX","ADQUISICION DE UNIFORMES PARA TRABAJADORES","B","82","S ",,"253",,"Unidad                                            ","N","2","152.38.02.001                 ","-                             ","I","80.32","0","0","0","5383                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"80.32",
"13","CDS GRABABLES CON CAJA.","0999","B","91","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.04.001                 ","-                             ","I","0.45","0","0","0","0999                ","0","SD                                                ","1","5","634.08.04","N","0260000680001",,,"0.45",
"1311","TERMINAL DIRECCION LH","MANTENIMIENTO DE TOYOTA PRADO","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","90.56","0","0","0","24847               ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"90.56",
"1671","UÑA VEMATRACK J350 EH220CONSEJOP","UÑA VEMATRACK J350 EH220CONSEJOP","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","35.99","0","0","0","0                   ","0","SD                                                ","1","0","631.54.01","N","0260000680001",,,"35.99",
"1308","BOCIN DE SUELDA","ELECTROMECANICA","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","-","25","0","0","0","1283                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"25",
"1743","FILTRO ACEITE S156072051 HINO","FILTRO ACEITE S156072051 HINO","B","85","S ",,,,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","16.5","18","1","17","0                   ","14.73","0                                                 ","1","0","0","N","0260000680001",,,"16.5",
"1770","CAJA DE PASO 18X15 IP55","MATERIALES ELÉCTRICOS PARA LA ILUMINACIÓN DE LA IGLESIA MATRIZ DEL CANTÓN CHIMBO.","B","87","S ",,,,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","11.2","36","0","36","0                   ","10","0                                                 ","1","5","0","N","0260000680001",,,"11.2",
"1784","GUANTES NITRILO TALLA MEDIUM TOP GLOVE ""CA 100  M. SEG. OCUP","GUANTES PARA SER UTILIZADOS POR EL MEDICO DE SEGURIDAD Y SALUD OCUPACIONAL","B","82","S ",,,,"Caja                                              ","N","1","131.01.02.001                 ",,"I","24.85","10","0","10","0                   ","22.19","0                                                 ","1","5","0","N","0260000680001",,,"24.85",
"1359","PERNOS DE 5 PULGADAS PARA EL ESCAPE","COMPRA DE REPUESTOS Y LUBRICANTES PARA LOS VEHICULOS Y MAQUINARIA DEL GADMCCH","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","1.68","0","0","0","1173                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"1.68",
"1424","JUEGO DE PASTILLAS DE FRENO DELANTERAS","COMPRA DE REPUESTOS","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","30.24","0","0","0","1436                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"30.24",
"1703","ESPECIES DE VARIOS TRAMITES NUMERADAS DESDE 20001 AL 30000 EN PAPEL BOND A4","ESPECIES DE VARIOS TRAMITES NUMERADAS DESDE 20001 AL 30000 EN PAPEL BOND A4","B","92","S ",,,,"Unidad                                            ","N","16","-                             ","-                             ","-","NaN","10000","10000","0","0                   ","0.05","0                                                 ","1","0","0","N","0260000680001",,,"0.05",
"1731","CABLE GUÍA NO. 14","MATERIALES PARA EL PUENTE QUE CRUZA LA CALLE GUAYAS A LA ALTURA DE LA PLAZA LA MERCED...","B","87","S ",,"253",,"Libras                                            ","N","2","152.38.11.001                 ","-                             ","I","2.24","2","0","2","0                   ","2","0                                                 ","1","5","631.54.01","N","0260000680001",,,"2.24",
"1771","CAJA DE PASO 10X10 IP55","MATERIALES ELÉCTRICOS PARA LA ILUMINACIÓN DE LA IGLESIA MATRIZ DEL CANTÓN CHIMBO.","B","87","S ",,,,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","7.62","160","0","160","0                   ","6.8","0                                                 ","1","5","0","N","0260000680001",,,"7.62",
"1516","GRASEROS DE 1/4 CURVOS","PARA RECOLECTOR HINO FC","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","2.02","0","0","0","0                   ","0","0                                                 ","1","5","631.54.01","N","0260000680001",,,"2.02",
