"idproducto","producto","referencia","tipo","idcategoria","estado","url","idmarca","activo","unidad","facturacion","idbodega","cuenta_inv","cuenta_ing","tributo","costo","ingreso","egreso","saldo","codigo","lifo","codigob","tipourl","minimo","cuenta_gas","controlserie","registro","partida","fob","promedio","fifo"
1261,"CODO DE 1/2 PULGADAS","-","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","-                   ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1318,"CAUCHO BARRA ESTABILIZADORA","MANTENIMIENTO DE TOYOTA PRADO","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","24847               ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1560,"FILTRO DE ACEITE SERIE SC 270","FILTROS  Y REPUESTOS PARA VEHICULOS Y MAQUINARIA MUNICIPAL","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","13.440000","1.000000","1.000000","0.000000","0                   ","13.440000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"13.440000",NULL
1930,"KIT DE REPARACIÓN DE LA VÁLVULA RELAY DE FRENO","KIT DE REPARACIÓN DE LA VÁLVULA RELAY DE FRENO","B",88,"S ","-                                                           ",1,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","28.000000","3.000000","3.000000","0.000000","xml-0               ","25.000000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"28.000000",NULL
1989,"BASES DE MOTOR","REPUESTOS PARA LA REPARACIÓN DEL MOTOR DEL RECOLECTOR DE BASURA DINA DE PROPIEDAD MUNICIPAL......","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","T","40.000000","4.000000","4.000000","0.000000","No Aplica           ","40.000000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"40.000000",NULL
2206,"TAPA DE LA DISTRIBUCION GASKET COVER","REPUESTOS PARA MANTENIMIENTO DE TRACTOR D6K XL DE PROPIEDAD MUNICIPAL","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","T","54.410000","1.000000","1.000000","0.000000","No Aplica           ","54.410000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"54.410000",NULL
2210,"BOMBA DE ALTA PRESION SEAL-O-RING.","REPUESTOS PARA MANTENIMIENTO DE TRACTOR D6K XL DE PROPIEDAD MUNICIPAL","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","T","5.200000","1.000000","1.000000","0.000000","No Aplica           ","5.200000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"5.200000",NULL
2234,"REPUESTOS PARA SISTEMA ELECTRICO SOCKET","REPUESTOS PARA MANTENIMIENTO DE TRACTOR D6K XL DE PROPIEDAD MUNICIPAL","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","T","2.370000","10.000000","10.000000","0.000000","No Aplica           ","2.370000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"2.370000",NULL
2159,"MANDIL DE TRABAJO","ROPA DE TRABAJO PARA EL PERSONAL DEL GADMCCH.","B",82,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.02.001                 ","-                             ","T","10.160000","2.000000","2.000000","0.000000","No Aplica           ","10.160000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"10.160000",NULL
2264,"MARGARITAS, ALTURA APROXIMADA DE 40 CM.","PLANTAS HORNAMENTALES PARA SER COLOCADAS EN EL PARQUE CENTRAL Y EN LAS AVENIDAS DE NUESTRA CIUDAD.","B",97,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.46.15.001                 ","-                             ","T","1.000000","100.000000","100.000000","0.000000","No Aplica           ","1.000000","No Aplica                                         ",1,"3","152.46.15.001","N","0260000680001",NULL,NULL,"1.000000",NULL
1303,"BOMBILLOS TRIFA 1P","ELECTROMECANICA","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","-","0.000000","0.000000","0.000000","0.000000","SD                  ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1814,"JUEGO PASTILLAS FRENO POSTERIOR  TOYOTA PRADO","REPUESTOS Y ACCESORIOS, PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","35.840000","1.000000","1.000000","0.000000","0                   ","32.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"35.840000",NULL
1903,"FAJA LUMBAR","FAJA LUMBAR","B",82,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.02.001                 ","-                             ","I","8.400000","12.000000","12.000000","0.000000","No Aplica           ","7.500000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"8.400000",NULL
2193,"TAPA DE VALVULAS GASKET COVER","REPUESTOS PARA MANTENIMIENTO DE TRACTOR D6K XL DE PROPIEDAD MUNICIPAL","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","T","40.660000","1.000000","1.000000","0.000000","No Aplica           ","40.660000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"40.660000",NULL
1036,"IMPERMEABLES PARA FUMIGAR","ADQUISICION DE PRENDAS DE PROTECCION POR EMERGENCIA","B",82,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.02.001                 ","-                             ","I","27.888000","0.000000","0.000000","0.000000","5264                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"27.888000",NULL
1090,"TORNILLOS 3/4 X 12","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","5.800000","0.000000","0.000000","0.000000","5306                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"5.800000",NULL
1498,"CONTACTOR 220 V","CONTACTOR 220 V","B",87,"S ",NULL,NULL,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","72.800000","2.000000","2.000000","0.000000","0                   ","72.800000","0                                                 ",1,"0","631.54.01","N","0260000680001",NULL,NULL,"72.800000",NULL
1796,"RETROVISOR DELANTERO MOTOBOMBA ISUZO","REPUESTOS Y ACCESORIOS, PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","17.920000","1.000000","1.000000","0.000000","0                   ","16.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"17.920000",NULL
1900,"MANDIL DE CAUCHO PVC CALIBRE 14","MANDIL DE CAUCHO PVC CALIBRE 14","B",82,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.02.001                 ","-                             ","I","5.253300","6.000000","6.000000","0.000000","No Aplica           ","4.690000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"5.253300",NULL
1916,"HOJA DEL PAQUETE POSTERIOR NISSAN","HOJA DEL PAQUETE POSTERIOR NISSAN","B",88,"S ","-                                                           ",1,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","89.600000","1.000000","1.000000","0.000000","xml-0               ","80.000000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"89.600000",NULL
1980,"TERMINALES DE ENCHUFLE","MATERIALES DE FERRETERÍA PARA EL CAMAL MUNICIPAL DEL CANTÓN CHIMBO","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.358300","60.000000","60.000000","0.000000","No Aplica           ","0.320000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"0.358300",NULL
2270,"ABONO ORGANICO (HUMUS) SACOS DE 20 KG.","PLANTAS HORNAMENTALES PARA SER COLOCADAS EN EL PARQUE CENTRAL Y EN LAS AVENIDAS DE NUESTRA CIUDAD.","B",97,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.19.001                 ","-                             ","T","4.500000","80.000000","80.000000","0.000000","No Aplica           ","4.500000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"4.500000",NULL
1031,"MASCARILLAS CON FILTRO Y GAFAS","ADQUISICION DE PRENDAS DE PROTECCION POR EMERGENCIA","B",82,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.02.001                 ","-                             ","I","8.960000","0.000000","0.000000","0.000000","5259                ","0.000000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"8.960000",NULL
1223,"LLAVE DE AGUA DE 1/2 SK COMPLETA","-","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","-                   ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1175,"BOLT N 4F7827","ADQUISICION DE REPUESTOS PARA RETROEXCAVADORA 416E","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","3.382300","0.000000","0.000000","0.000000","5374                ","0.000000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"3.382300",NULL
346,"PANTALON DE GABARDINA CON BOLSILLOS POSTERIORES TIPO PARCHE","5390","B",82,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.02.001                 ","-                             ","I","18.820000","0.000000","0.000000","0.000000","5390                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"18.820000",NULL
1690,"ACEITE 15W-40 RODILLO BOMAG","MANTENIMIENTO RODILLO BOMAG 250 HORAS PROPIEDAD MPAL.","B",88,"S ",NULL,253,NULL,"Litros                                            ","N",2,"152.38.03.001                 ","-                             ","I","81.650000","1.000000","1.000000","0.000000","0                   ","72.900000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"81.650000",NULL
1793,"BATERIAS DE 15 PLACAS MINI VOLQ. CHEV.","REPUESTOS Y ACCESORIOS, PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","151.200000","2.000000","2.000000","0.000000","0                   ","135.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"151.200000",NULL
1934,"LOCTITE TRABADOR DE ROSCA","LOCTITE TRABADOR DE ROSCA","B",88,"S ","-                                                           ",1,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","5.600000","4.000000","4.000000","0.000000","xml-0               ","5.000000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"5.600000",NULL
1028,"GUANTES MASTER NITRILO M","ADQUISICION DE PRENDAS DE PROTECCION POR EMERGENCIA","B",82,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.02.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","5256                ","0.000000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1342,"SILICON","COMPRA DE REPUESTOS Y LUBRICANTES PARA LOS VEHICULOS Y MAQUINARIA DEL GADMCCH","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","1126                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
